==PROF== Connected to process 2807206 (/home/yufan/tvm-cudnn-v0.7/cudnn-profile/build/cudnn_ref)
Input size: 1 X 512 X 34 X 34
Kernel size: 256 X 512 X 1 X 1
Output size: 1 X 256 X 34 X 34
Algorithm: CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM
==PROF== Disconnected from process 2807206
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)","2022-Jul-14 09:04:05","1","7","Command line profiler metrics","gpu__time_duration.avg","nsecond","8,704"
"0","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)","2022-Jul-14 09:04:05","1","7","Command line profiler metrics","gpu__time_duration.max","nsecond","8,704"
"0","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)","2022-Jul-14 09:04:05","1","7","Command line profiler metrics","gpu__time_duration.min","nsecond","8,704"
"0","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)","2022-Jul-14 09:04:05","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","8,704"
"1","2807206","cudnn_ref","127.0.0.1","void cask_cudnn::computeOffsetsKernel<false, false>(cask_cudnn::ComputeOffsetsParams)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.avg","nsecond","2,784"
"1","2807206","cudnn_ref","127.0.0.1","void cask_cudnn::computeOffsetsKernel<false, false>(cask_cudnn::ComputeOffsetsParams)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.max","nsecond","2,784"
"1","2807206","cudnn_ref","127.0.0.1","void cask_cudnn::computeOffsetsKernel<false, false>(cask_cudnn::ComputeOffsetsParams)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.min","nsecond","2,784"
"1","2807206","cudnn_ref","127.0.0.1","void cask_cudnn::computeOffsetsKernel<false, false>(cask_cudnn::ComputeOffsetsParams)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","2,784"
"2","2807206","cudnn_ref","127.0.0.1","volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior_nhwc_tn_v1","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.avg","nsecond","68,384"
"2","2807206","cudnn_ref","127.0.0.1","volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior_nhwc_tn_v1","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.max","nsecond","68,384"
"2","2807206","cudnn_ref","127.0.0.1","volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior_nhwc_tn_v1","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.min","nsecond","68,384"
"2","2807206","cudnn_ref","127.0.0.1","volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior_nhwc_tn_v1","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","68,384"
"3","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.avg","nsecond","6,720"
"3","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.max","nsecond","6,720"
"3","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.min","nsecond","6,720"
"3","2807206","cudnn_ref","127.0.0.1","void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)","2022-Jul-14 09:04:06","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","6,720"
